,AdId,num_faces,face_joylikelihood,face_sorrowLikelihood,face_angerLikelihood,face_surpriseLikelihood,face_description_confidence,landmark_features,labels_description,labels_descriptions_confidence,logo_description,logo_description_confidence,text_descriptions,object_descriptions,object_descriptions_confidence,isAdult,isSpoof,isMedical,isViolence,isRacy
115,A17_07,3,"['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","[0.6187468767166138, 0.5058497786521912, 0.21652409434318542]",[],"['Text', 'Font', 'Games', 'Technology', 'Multimedia', 'Electronic device', 'Fictional character']","[0.9189756512641907, 0.749562680721283, 0.7286816835403442, 0.6757805347442627, 0.6173330545425415, 0.6098915934562683, 0.5859824419021606]",[],[],"['Rand\nstheft\nSAUGOT\n18a\nGrand Theft Auto V (PC)\nRockstar\nWindows\n* ** (207)\n\xc2\xa334.99 Prime\n', 'Rand', 'stheft', 'SAUGOT', '18a', 'Grand', 'Theft', 'Auto', 'Rockstar', 'Windows', '207', '\xc2\xa334', 'Prime']","['Person', 'Poster', 'Person']","[0.6941975355148315, 0.6770336031913757, 0.583177924156189]",POSSIBLE,POSSIBLE,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY
116,A17_06,8,"['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","['POSSIBLE', 'VERY_UNLIKELY', 'UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","[0.910111129283905, 0.9149500727653503, 0.7817884683609009, 0.8799481391906738, 0.8202426433563232, 0.835126519203186, 0.6974472999572754, 0.8862441182136536]",[],"['Text', 'Font', 'Fictional character']","[0.9243778586387634, 0.6857237815856934, 0.5279175639152527]","['SIMA', 'The Sims']","[0.6876869797706604, 0.6695698499679565]","['SIMSA\n612920\nThe Sims 4 - Standard Edition\nElectronic Arts\nWindows\n* ** (333)\n\xc2\xa325.00 Prime\n', 'SIMSA', '612920', 'The', 'Sims', 'Standard', 'Edition', 'Electronic', 'Arts', 'Windows', '333', '\xc2\xa325', 'Prime']","['Top', 'Person', 'Person', 'Person', 'Person', 'Poster']","[0.779920756816864, 0.7309682369232178, 0.7295512557029724, 0.7194561958312988, 0.5780502557754517, 0.5226340889930725]",UNLIKELY,POSSIBLE,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
117,A17_02,0,[],[],[],[],[],[],"['Text', 'Font', 'Line']","[0.9758797883987427, 0.8667431473731995, 0.807834804058075]",[],[],"['45% Off Microsoft Office\nwww.uk-prices.com/Microsoft Office\nSave On Microsoft Office!\nAugust Deals.\n', 'Off', 'Microsoft', 'Office', 'www', 'prices', 'com', 'Microsoft', 'Office', 'Save', 'Microsoft', 'Office', 'August', 'Deals']",['Animal'],[0.5793443918228149],VERY_UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
118,A17_03,0,[],[],[],[],[],[],"['Text', 'Line', 'Font']","[0.9740872979164124, 0.8621993064880371, 0.8557851910591125]",[],[],"['SteamUnlock - 100% Free Steam Games\nsteamunlock.com/\nGet free games for Steam! SteamUnlock.com is the best site for free Steam games.\nNow get your free game.\n', 'SteamUnlock', '100', 'Free', 'Steam', 'Games', 'steamunlock', 'com', 'Get', 'free', 'games', 'for', 'Steam', 'SteamUnlock', 'com', 'the', 'best', 'site', 'for', 'free', 'Steam', 'games', 'Now', 'get', 'your', 'free', 'game']",[],[],VERY_UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
119,A17_01,0,[],[],[],[],[],[],"['Text', 'Font', 'Line']","[0.9852868914604187, 0.8823639750480652, 0.8748845458030701]",[],[],"['Download Software Select - Over 100 of the best programs\nAd www.nchsoftware.com/download\n3.7*** rating for nchsoftware.com\nDownload Free for PC and Mac.\nWorks on Windows and Mac. Easy to Use . Free Download . #1 Rated Software\nNCH Software has 6,177 followers on Google+\n50 Top Free Downloads - Audio Software - Editing Software - Photo Software\n', 'Download', 'Software', 'Select', 'Over', '100', 'the', 'best', 'programs', 'www', 'nchsoftware', 'com', 'download', 'rating', 'for', 'nchsoftware', 'com', 'Download', 'Free', 'for', 'and', 'Mac', 'Works', 'Windows', 'and', 'Mac', 'Easy', 'Use', 'Free', 'Download', 'Rated', 'Software', 'NCH', 'Software', 'has', '177', 'followers', 'Google', 'Top', 'Free', 'Downloads', 'Audio', 'Software', 'Editing', 'Software', 'Photo', 'Software']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
120,A01_08,1,['VERY_UNLIKELY'],['VERY_UNLIKELY'],['VERY_UNLIKELY'],['VERY_UNLIKELY'],[0.4056199789047241],[],"['Product', 'Shoulder', 'Bag', 'Joint', 'Neck', 'Beige', 'Waist', 'Comfort', 'Textile', 'Handbag']","[0.9529739618301392, 0.9508122801780701, 0.864282488822937, 0.8192242383956909, 0.7895086407661438, 0.7235488295555115, 0.7085345983505249, 0.6908680200576782, 0.6844991445541382, 0.6823424696922302]",[],[],"['Simplified Style Tote Elegant\nShoulder Bag Gold Chain Metal\nTassel Handbag Canvas Purse\nby PARA\n\xc2\xa34.59\n', 'Simplified', 'Style', 'Tote', 'Elegant', 'Shoulder', 'Bag', 'Gold', 'Chain', 'Metal', 'Tassel', 'Handbag', 'Canvas', 'Purse', 'PARA']","['Person', 'Bag']","[0.8898026347160339, 0.8705868721008301]",UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY,POSSIBLE
121,A01_09,0,[],[],[],[],[],[],"['Glasses', 'Footwear', 'Eyewear', 'Font', 'Brand', 'Leather', 'Logo']","[0.9058366417884827, 0.7913055419921875, 0.7385087013244629, 0.6857237815856934, 0.5202584266662598, 0.5101889371871948, 0.5080958604812622]",[],[],"['Rivacci\nSee Colour Options\nSunglasses - Vintage Polarized Wayfarer\ntype for Mens & Womens - Cheap UK\nRetro / Fashion Designer Eyewear - Sale...\nby Rivacci\n$29.99 \xc2\xa317.50 Prime\nEligible for FREE UK Delivery\n', 'Rivacci', 'See', 'Colour', 'Options', 'Sunglasses', 'Vintage', 'Polarized', 'Wayfarer', 'type', 'for', 'Mens', 'Womens', 'Cheap', 'Retro', 'Fashion', 'Designer', 'Eyewear', 'Sale', 'Rivacci', '\xc2\xa317', 'Prime', 'Eligible', 'for', 'FREE', 'Delivery']","['Sunglasses', 'Bag', 'Glasses']","[0.9405239224433899, 0.6796632409095764, 0.5733708143234253]",VERY_UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY,UNLIKELY
122,A01_14,1,['VERY_UNLIKELY'],['VERY_UNLIKELY'],['VERY_UNLIKELY'],['VERY_UNLIKELY'],[0.964622974395752],[],"['Text', 'Arm', 'Joint', 'Shoulder', 'Font', 'Neck', 'Leg', 'Brassiere', 'Elbow', 'Thigh']","[0.9121394753456116, 0.8889164328575134, 0.778267502784729, 0.7507902979850769, 0.749562680721283, 0.7165209650993347, 0.6920332312583923, 0.6493571996688843, 0.6189976334571838, 0.597928524017334]",[],[],"['American Apparel\nContinue to\nShopping Site\n', 'American', 'Apparel', 'Continue', 'Shopping', 'Site']","['Person', 'Top', 'Person']","[0.8460196852684021, 0.8092377185821533, 0.7864217162132263]",UNLIKELY,LIKELY,UNLIKELY,UNLIKELY,VERY_LIKELY
123,A01_15,2,"['VERY_LIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY']","[0.8551092743873596, 0.8189187049865723]",[],"['Product', 'Font', 'Leisure', 'Recreation', 'Skin care', 'Vacation', 'Advertising', 'Bikini', 'Mattress']","[0.934798538684845, 0.6857237815856934, 0.6809553503990173, 0.5942989587783813, 0.5474476218223572, 0.5459582805633545, 0.5303263664245605, 0.5079152584075928, 0.5060068368911743]",['Sandals Resorts'],[0.9843169450759888],"['Sandals\nLuxury Included Vacations\nSAVE\nUP TO\n%\nFREE NIGHTS\n& $250 SPA CREDIT\nLearn More\n', 'Sandals', 'Luxury', 'Included', 'Vacations', 'SAVE', 'FREE', 'NIGHTS', '250', 'SPA', 'CREDIT', 'Learn', 'More']","['Person', 'Person', 'Packaged goods', 'Person']","[0.8373076319694519, 0.806603193283081, 0.7691061496734619, 0.6439828872680664]",UNLIKELY,VERY_UNLIKELY,POSSIBLE,VERY_UNLIKELY,POSSIBLE
124,A01_16,0,[],[],[],[],[],[],"['Product', 'Text', 'Material property', 'Font', 'Writing implement']","[0.9413959383964539, 0.8811547756195068, 0.6991998553276062, 0.6857237815856934, 0.569998562335968]",[],[],"[""WALLETS\nTTT WALLETS\nThe perfect home for your money, cards & other\nmusthaves. Slip it in your pockel or a bigger bag,\nbut don't step out without onel\nContinue to\nShopping Site\n"", 'WALLETS', 'TTT', 'WALLETS', 'The', 'perfect', 'home', 'for', 'your', 'money', 'cards', 'other', 'musthaves', 'Slip', 'your', 'pockel', 'bigger', 'bag', 'but', 'don', 'step', 'out', 'without', 'onel', 'Continue', 'Shopping', 'Site']","['Packaged goods', 'Packaged goods', 'Packaged goods', 'Packaged goods', 'Packaged goods', 'Packaged goods']","[0.8149046301841736, 0.8114873170852661, 0.7710508108139038, 0.7224245667457581, 0.6890822052955627, 0.5360361337661743]",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
125,A01_12,2,"['VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY']","[0.87168288230896, 0.8581027984619141]",[],"['Eyewear', 'Sunglasses', 'Glasses', 'Cool', 'Green', 'Vision care', 'aviator sunglass', 'Personal protective equipment', 'Goggles', 'Personal care']","[0.9971527457237244, 0.994428813457489, 0.9763050675392151, 0.9458242654800415, 0.9068462252616882, 0.8771336674690247, 0.8160431981086731, 0.759529173374176, 0.7286376953125, 0.6707766056060791]",['Mysore Zoo'],[0.8430191278457642],"['GUCCI\nContinue to\nShopping Site\n', 'GUCCI', 'Continue', 'Shopping', 'Site']","['Sunglasses', 'Person', 'Person', 'Sunglasses', 'Glasses']","[0.9714955687522888, 0.9046831130981445, 0.9036240577697754, 0.8774073719978333, 0.6285439729690552]",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
126,A01_13,1,['VERY_UNLIKELY'],['VERY_UNLIKELY'],['VERY_UNLIKELY'],['VERY_UNLIKELY'],[0.9770907163619995],[],"['Fashion', 'Outerwear', 'Plaid', 'Pattern', 'Design', 'Magazine', 'Album cover', 'Street fashion', 'Tartan', 'Jacket']","[0.8517075181007385, 0.8323546051979065, 0.7820066809654236, 0.7629645466804504, 0.7596908211708069, 0.6707051992416382, 0.6669152975082397, 0.6486713886260986, 0.6315930485725403, 0.5895432829856873]",['Ralph Lauren Corporation'],[0.6220490336418152],"['PCLO\nRALPH\nLAUREN\nContinue to\nShopping Site\n', 'PCLO', 'RALPH', 'LAUREN', 'Continue', 'Shopping', 'Site']","['Person', 'Tie', 'Outerwear', 'Belt']","[0.9340834021568298, 0.9056858420372009, 0.8748828172683716, 0.8527675271034241]",VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
127,A01_11,1,['VERY_LIKELY'],['VERY_UNLIKELY'],['VERY_UNLIKELY'],['VERY_UNLIKELY'],[0.9404146671295166],[],"['Suit', 'Product', 'Orange', 'Leather', 'Jacket', 'Outerwear', 'Footwear', 'Font', 'Textile', 'Jeans']","[0.9107716083526611, 0.8828333020210266, 0.862420916557312, 0.7981557250022888, 0.721611738204956, 0.717257559299469, 0.7008925676345825, 0.6857237815856934, 0.6844991445541382, 0.6440460681915283]",[],[],"[""STAY WARM\nIN STYLE\nshop this season's\nouterwear for men.\nUP TO 40% OFF MEN'S OUTERWEAR\nFROM LEVI'S, TOMMY HILFIGER, GUESS,\nNAUTICA\xe2\x93\x87, CALVIN KLEIN AND MORE!\nSHOP ALL OUTERWEAR\n"", 'STAY', 'WARM', 'STYLE', 'shop', 'this', 'season', 'outerwear', 'for', 'men', 'OFF', 'MEN', 'OUTERWEAR', 'FROM', 'LEVI', 'TOMMY', 'HILFIGER', 'GUESS', 'NAUTICA\xe2\x93\x87', 'CALVIN', 'KLEIN', 'AND', 'MORE', 'SHOP', 'ALL', 'OUTERWEAR']","['Pants', 'Person', 'Outerwear', 'Belt', 'Person']","[0.912433385848999, 0.8763483762741089, 0.8681345582008362, 0.7764882445335388, 0.7473840117454529]",VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY
128,A01_10,0,[],[],[],[],[],[],"['Font', 'Technology', 'Electronic device', 'Glasses', 'Fashion accessory', 'Logo']","[0.6857237815856934, 0.6757805347442627, 0.6098915934562683, 0.5971137881278992, 0.5773680210113525, 0.5327439308166504]",[],[],"['H&M - Leather belt - Black -\nLadies\n\xc2\xa312.99\nH&M\n', 'Leather', 'belt', 'Black', 'Ladies', '\xc2\xa312']",['Belt'],[0.9654605984687805],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
129,A01_04,0,[],[],[],[],[],[],"['Text', 'Font', 'Line']","[0.9791299104690552, 0.8753489255905151, 0.8537460565567017]",[],[],"[""Men's Designer Outerwear - Coats, Casual & Formal Jackets\nAd www.oki-ni.com/Menswear\n4.6 ***** rating for oki-ni.com\nShop brand New Arrivals for AW15! Free Worldwide Delivery at Oki-Ni.\nFree Delivery Over \xc2\xa3150. Shop New AW15 Arrivals.\n"", 'Men', 'Designer', 'Outerwear', 'Coats', 'Casual', 'Formal', 'Jackets', 'www', 'oki', 'com', 'Menswear', 'rating', 'for', 'oki', 'com', 'Shop', 'brand', 'New', 'Arrivals', 'for', 'AW15', 'Free', 'Worldwide', 'Delivery', 'Oki', 'Free', 'Delivery', 'Over', '\xc2\xa3150', 'Shop', 'New', 'AW15', 'Arrivals']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
130,A01_05,0,[],[],[],[],[],[],"['Text', 'Font', 'Line']","[0.9791299104690552, 0.8854238986968994, 0.828646183013916]",[],[],"['Glasses: 2 Pairs From \xc2\xa319 - GlassesDirect.co.uk\nAd www.glassesdirect.co.uk/Aug_Offer\n4.8 ***** rating for glassesdirect.co.uk\n2 Complete Pairs From \xc2\xa319. Enter Code: GD19. Ends 31/08\nSpeedy Delivery. Free Returns Over 500 Styles Online Support\n', 'Glasses', 'Pairs', 'From', '\xc2\xa319', 'GlassesDirect', 'www', 'glassesdirect', 'Aug', 'Offer', 'rating', 'for', 'glassesdirect', 'Complete', 'Pairs', 'From', '\xc2\xa319', 'Enter', 'Code', 'GD19', 'Ends', 'Speedy', 'Delivery', 'Free', 'Returns', 'Over', '500', 'Styles', 'Online', 'Support']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
131,A01_07,0,[],[],[],[],[],[],"['Clothing', 'Dress', 'Shoulder', 'camisoles', 'Cocktail dress', 'Neck', 'Beige', 'Outerwear', 'Pattern', 'Pattern']","[0.9843478798866272, 0.9365443587303162, 0.9209495186805725, 0.7718608975410461, 0.7565761208534241, 0.7371683716773987, 0.6655752658843994, 0.6577929258346558, 0.6568126678466797, 0.6418784260749817]",[],[],"['Free Shipping for All\nwww.rosegal.com\n#freeshipping Up to 68% OFF for the Fashion\nTops!\n', 'Free', 'Shipping', 'for', 'All', 'www', 'rosegal', 'com', 'freeshipping', 'OFF', 'for', 'the', 'Fashion', 'Tops']","['Top', 'Person', 'Top', 'Necklace']","[0.8956373929977417, 0.8941255211830139, 0.8823320865631104, 0.6500321626663208]",UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,UNLIKELY
132,A01_06,5,"['VERY_LIKELY', 'UNLIKELY', 'UNLIKELY', 'VERY_LIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","[0.9709619879722595, 0.9803329706192017, 0.9212924242019653, 0.9716421365737915, 0.9601857662200928]",[],"['Hair', 'Face', 'Text', 'Wig', 'Hairstyle', 'Hair coloring', 'Blond', 'Beauty', 'Eyebrow', 'Product']","[0.9879393577575684, 0.9716733694076538, 0.9243778586387634, 0.922256588935852, 0.9157101511955261, 0.9007628560066223, 0.8941540718078613, 0.8902267217636108, 0.885779082775116, 0.8828333020210266]",[],[],"['Cute Wigs $9.70 Only\nwww.sammy dress.com\nSave up to 60% on 2015 Latest Wigs. Free\nShipping on 10,000 Items Site-wide. Shop Now!\n', 'Cute', 'Wigs', 'Only', 'www', 'sammy', 'dress', 'com', 'Save', '2015', 'Latest', 'Wigs', 'Free', 'Shipping', '000', 'Items', 'Site', 'wide', 'Shop', 'Now']","['Person', 'Person', 'Person', 'Person', 'Person', 'Person']","[0.7982549071311951, 0.7301610112190247, 0.6906170845031738, 0.64972323179245, 0.6443023681640625, 0.6219227910041809]",VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
133,A01_02,0,[],[],[],[],[],[],"['Text', 'Font']","[0.9712210893630981, 0.7825835347175598]",[],[],"['Shoes On Sale at Zappos - Zappos.com\nwww.zappos.com/Shoe-Salet ti 28,775 seller reviews\nFree Shipping, Free 365 Day Returns on Shoes On Sale\nOccasion: Casual, Dress, Athletic, Outdoor, Office & Career, Wedding, ...\nZappos.com has 31,272 followers on Google+\nWomens Shoes\nKids Shoes\nMens Shoes\nRunning Shoes\n', 'Shoes', 'Sale', 'Zappos', 'Zappos', 'com', 'www', 'zappos', 'com', 'Shoe', 'Salet', '775', 'seller', 'reviews', 'Free', 'Shipping', 'Free', '365', 'Day', 'Returns', 'Shoes', 'Sale', 'Occasion', 'Casual', 'Dress', 'Athletic', 'Outdoor', 'Office', 'Career', 'Wedding', 'Zappos', 'com', 'has', '272', 'followers', 'Google', 'Womens', 'Shoes', 'Kids', 'Shoes', 'Mens', 'Shoes', 'Running', 'Shoes']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY
134,A01_03,0,[],[],[],[],[],[],"['Text', 'Font', 'Line']","[0.982957124710083, 0.8753489255905151, 0.8537460565567017]",[],[],"['Bellroy Slim Wallets - Shop Our Slim Leather Wallets\nAd www.bellroy.com/\n3 Year Warranty. Fast Shipping.\nSlim Your Wallet Free Fast Shipping Premium Leather. The Gift Of Slim\nBellroy has 438 followers on Google+\nView the Collection\nHow To Travel Light\nBellroy Customer Care\nSlim Your Wallet\n', 'Bellroy', 'Slim', 'Wallets', 'Shop', 'Our', 'Slim', 'Leather', 'Wallets', 'www', 'bellroy', 'com', 'Year', 'Warranty', 'Fast', 'Shipping', 'Slim', 'Your', 'Wallet', 'Free', 'Fast', 'Shipping', 'Premium', 'Leather', 'The', 'Gift', 'Slim', 'Bellroy', 'has', '438', 'followers', 'Google', 'View', 'the', 'Collection', 'How', 'Travel', 'Light', 'Bellroy', 'Customer', 'Care', 'Slim', 'Your', 'Wallet']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
135,A01_01,0,[],[],[],[],[],[],"['Text', 'Font', 'Line']","[0.9720721244812012, 0.8790220022201538, 0.7984547019004822]",[],[],"['Blue Shoes - 25% Off\nFree Shipping, Exchanges & Returns\nBlue Shoes at anesshoes.com! Code: BLUE\nwww.anesshoes.com/colors\n', 'Blue', 'Shoes', 'Off', 'Free', 'Shipping', 'Exchanges', 'Returns', 'Blue', 'Shoes', 'anesshoes', 'com', 'Code', 'BLUE', 'www', 'anesshoes', 'com', 'colors']",[],[],VERY_UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY
136,A10_08,0,[],[],[],[],[],[],"['Liqueur', 'Product', 'Drink', 'Bottle', 'Distilled beverage', 'Alcoholic beverage', 'Glass bottle', 'Wine bottle', 'Alcohol', 'Wine']","[0.9596503973007202, 0.934798538684845, 0.9218608736991882, 0.9171656966209412, 0.8715670704841614, 0.8373332619667053, 0.6690031886100769, 0.6356024146080017, 0.5508954524993896, 0.5160569548606873]",[],[],"['MASI MASI MASI\nMasi Levarie Soave Classico 2013\n(Case of 3)\nby Masi\n\xc2\xa332.01 (\xc2\xa314.23/1) \xe2\x82\xac35.97 Prime\nOnly 3 left in stock - order soon.\nEligible for FREE UK Delivery\n', 'MASI', 'MASI', 'MASI', 'Masi', 'Levarie', 'Soave', 'Classico', '2013', 'Case', 'Masi', '\xc2\xa332', '\xc2\xa314', '\xe2\x82\xac35', 'Prime', 'Only', 'left', 'stock', 'order', 'soon', 'Eligible', 'for', 'FREE', 'Delivery']","['Bottle', 'Bottle', 'Bottle']","[0.9109450578689575, 0.9039924740791321, 0.8844760656356812]",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
137,A10_09,0,[],[],[],[],[],[],"['Product', 'Text', 'Technology', 'Snack', 'Electronic device']","[0.9103112816810608, 0.8692919611930847, 0.7120628952980042, 0.6514389514923096, 0.6098915934562683]",['De Cecco'],[0.5613217353820801],"['DELETED\nredite\nDe Cecco Orecchiette n.91 (500g)\nby De Cecco\n\xc2\xa34.99 (\xc2\xa31.00/100 g)\n', 'DELETED', 'redite', 'Cecco', 'Orecchiette', '500g', 'Cecco', '100']",['Packaged goods'],[0.7962528467178345],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
138,A10_14,0,[],[],[],[],[],[],"['Font', 'Logo', 'Rectangle', 'Brand', 'Display advertising']","[0.6857237815856934, 0.6350517272949219, 0.6322813034057617, 0.6091187000274658, 0.5182235240936279]",['Pepsi'],[0.8607009649276733],"['REAL COLA TASTE.\n60% LESS SUGAR:\npepsi\nNEW\nnext\nTRY IT ONLINE\nTRY IT FOR REAL\nGETIT AT\nINTERNET\nTASTE TEST\nWalmart\nDRINK IT TO BELIEVE IT\n', 'REAL', 'COLA', 'TASTE', 'LESS', 'SUGAR', 'pepsi', 'NEW', 'next', 'TRY', 'ONLINE', 'TRY', 'FOR', 'REAL', 'GETIT', 'INTERNET', 'TASTE', 'TEST', 'Walmart', 'DRINK', 'BELIEVE']",['Boxed packaged goods'],[0.7257822155952454],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
139,A10_15,0,[],[],[],[],[],[],"['Food', 'Fast food', 'Junk food', 'Cuisine', 'Dish', 'Hamburger', 'Cheeseburger', 'Burger king premium burgers', 'Veggie burger', 'Ingredient']","[0.9618949294090271, 0.9582963585853577, 0.9475506544113159, 0.9349826574325562, 0.9273049831390381, 0.8867112994194031, 0.8828587532043457, 0.8799310922622681, 0.8746448159217834, 0.8654614090919495]","[""McDonald's""]",[0.9736183285713196],"['big. beefy. bliss.\nDouble Quarter Pounder\nwith Cheese\nBig Mac\nBig Mac\nAngus Deluxe\nThird Pounder""\nhar en imlovin\nI\'m lovin\'it\n', 'big', 'beefy', 'bliss', 'Double', 'Quarter', 'Pounder', 'with', 'Cheese', 'Big', 'Mac', 'Big', 'Mac', 'Angus', 'Deluxe', 'Third', 'Pounder', 'har', 'imlovin', 'lovin']",['Food'],[0.7431466579437256],VERY_UNLIKELY,POSSIBLE,UNLIKELY,VERY_UNLIKELY,UNLIKELY
140,A10_12,0,[],[],[],[],[],[],"['Food', 'Cuisine', 'Ingredient', 'Dish', 'Meal', 'Produce', 'Recipe', 'Convenience food', 'Thai food', 'Masala']","[0.9668610095977783, 0.9447744488716125, 0.9207317233085632, 0.9078041315078735, 0.7123527526855469, 0.6743461489677429, 0.628849446773529, 0.6208615303039551, 0.5863507390022278, 0.5712354183197021]",[],[],"['Chennai Deal\nICY\nOFF\non Rs.700 & above\nUP 75.COM\n', 'Chennai', 'Deal', 'ICY', 'OFF', '700', 'above', 'COM']","['Pizza', 'Food']","[0.7779397964477539, 0.7667450308799744]",VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
141,A10_13,0,[],[],[],[],[],[],"['Food', 'Ingredient', 'Cuisine', 'Dish', 'Product', 'Pizza', 'Fast food', 'Flatbread', 'Pepperoni', 'Junk food']","[0.9903261065483093, 0.9207317233085632, 0.9185442328453064, 0.8874978423118591, 0.8828333020210266, 0.7627772688865662, 0.7145915627479553, 0.711180567741394, 0.7009903192520142, 0.7004650831222534]",[],[],"['Pizza Hut\nDELIVERY\nNEW!\n*Hot Dog\nESTUFFED CRUSTE\nSucculent HOT DOG STUFFED CRUST with a FREE Mustard Drizzle\n', 'Pizza', 'Hut', 'DELIVERY', 'NEW', 'Hot', 'Dog', 'ESTUFFED', 'CRUSTE', 'Succulent', 'HOT', 'DOG', 'STUFFED', 'CRUST', 'with', 'FREE', 'Mustard', 'Drizzle']","['Baked goods', 'Packaged goods']","[0.6713835597038269, 0.6473581790924072]",VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY
